DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
USA;BUN;30139;47175;199643269
USA;BUN;35710;65758;278287788
USA;BUN;49100;49475;217029696
USA;BUN;15991;41641;176961962
USA;BUN;55896;14050;58185808
USA;BUN;1183;3867;16965100
USA;BUN;20307;49280;216176228
USA;BUN;6353;109229;479148423
USA;BUN;23300;24698;104959338
USA;BUN;29594;73918;315091457
USA;BUN;243768;104876;444431498
USA;BUN;302604;85971;363516584
USA;BUN;89352;22115;92915239
USA;BUN;217932;83703;352162081
USA;BUN;141341;124530;524499184
USA;BUN;121057;271490;1140977982
USA;BUN;21328;50145;210079317
USA;BUN;586688;1250010;5382860837
USA;BUN;100926;241258;1040087537
USA;BUN;5587;1336012;5559764190
USA;BUN;44430;46433;196873049
USA;BUN;308487;1180939;5008211758
USA;BUN;94439;96987;410143027
USA;BUN;39271;67162;280463112
USA;BUN;287944;223651;946230103
USA;BUN;13706;27459;115869861
USA;BUN;18825;43164;181704678
USA;BUN;47922;73204;304851854
USA;BUN;11938;18188;76739877
USA;BUN;30829;138701;586816877
USA;BUN;31401;74495;314920771
USA;BUN;38556;80735;354156118
USA;BUN;25256;613330;2630806411
USA;BUN;233964;74359;315111593
USA;BUN;217188;56890;240070272
USA;BUN;17092;208356;913985790
USA;BUN;239944;161962;686411342
USA;BUN;14040;40794;172206455
USA;BUN;17649;32436;137119622
USA;BUN;24686;27398;120186281
USA;BUN;5518;21246;90274679
USA;BUN;12861;20150;85616415
USA;BUN;95000;196508;809735001
USA;BUN;58088;311128;1271525047
USA;BUN;27925;74988;313975380
USA;BUN;119136;36007;146219686
USA;BUN;70740;56686;233582784
USA;BUN;16513;32325;133199783
USA;BUN;58895;169798;699671799
USA;BUN;156680;556037;2257971690
USA;BUN;13882;114250;470780835
USA;BUN;24681;25251;107311255
PHL;BUN;4694;87188;353440686
PHL;BUN;10257;181931;798069616
FIN;BUN;105141;487926;2010557758
FRA;BUN;19205;75363;319453131
FRA;BUN;39093;167627;721957211
FRA;BUN;38357;156102;663277526
FRA;BUN;64958;296437;1292288548
FRA;BUN;600000;650000;2751709299
FRA;BUN;232500;234682;992850130
FRA;BUN;11664;76896;337316607
FRA;BUN;19240;81611;343904536
FRA;BUN;39170;157739;665176473
FRA;BUN;21591;17705;75047228
FRA;BUN;340000;320859;1357864816
FRA;BUN;190000;165965;705303120
FRA;BUN;24687;29785;126577060
FRA;BUN;349450;308739;1311832351
FRA;BUN;49900;44087;178716698
GAB;BUN;92405;149630;633229332
GRC;BUN;75280;301218;1273012354
GRC;BUN;19903;80007;337148025
GRC;BUN;81454;343726;1471465316
GRC;BUN;19231;77586;325979949
GRC;BUN;19991;85162;345827024
GTM;BUN;552000;182160;762705742
GTM;BUN;876;7503;31607104
GTM;BUN;48729;93400;395264051
GTM;BUN;13899;27505;116398811
GTM;BUN;5664;20108;84706130
GTM;BUN;3279;284;1194496
GTM;BUN;1430;11100;48693944
GTM;BUN;11996;85305;360165725
GTM;BUN;22900;65461;275754842
GTM;BUN;21216;20792;88132813
GTM;BUN;8392;6290;26664444
GTM;BUN;6452;4661;19757661
GTM;BUN;15350;39399;172832035
GTM;BUN;35673;104864;439933229
GTM;BUN;5837;22606;95253745
GTM;BUN;24555;79573;342353412
GTM;BUN;3670;14392;60628069
GTM;BUN;19140;37405;157569405
GTM;BUN;1705;375983;1594393297
GTM;BUN;889;219808;930597345
GTM;BUN;19609;17759;75076121
GTM;BUN;16500000;2225574;9395014815
GTM;BUN;5313;29974;126710139
GTM;BUN;805;24064;101107298
GTM;BUN;5160;16996;71847664
GTM;BUN;17719;36127;152724948
GTM;BUN;16407;30121;126927600
GTM;BUN;2778;6043;25465358
GTM;BUN;24689;27432;111202744
GTM;BUN;54419;38736;163346474
GTM;BUN;50400;17327;71781328
GTM;BUN;14043;9690;40129090
GTM;BUN;765;23645;99003359
GTM;BUN;11688;29151;123568666
GTM;BUN;1921;6121;25944305
GTM;BUN;17834;41213;174697675
GTM;BUN;2955;93780;397519353
GTM;BUN;3422;11172;47355712
GTM;BUN;30390;20969;87784395
GTM;BUN;41008;93781;398017792
GTM;BUN;7973;21022;88627966
GTM;BUN;5730;9117;39992126
GTM;BUN;2308;15973;67525580
GTM;BUN;5530;10157;42936839
GTM;BUN;14506;50546;217358423
GTM;BUN;24360;50184;220137952
GTM;BUN;14136;23913;101198189
GTM;BUN;76256;56925;237527898
GTM;BUN;1698;7429;31566671
GTM;BUN;10588;48158;211254527
GTM;BUN;20172;95303;410033924
GTM;BUN;32242;31979;140281088
GTM;BUN;1908;897;3796380
GTM;BUN;29708;20651;87452547
GTM;BUN;21283;21198;92987848
GTM;BUN;280575;187224;821288778
GTM;BUN;3012;8882;37413824
GIN;BUN;115406;204670;866159331
GUY;BUN;106000;81874;342808932
GUY;BUN;992;70442;307086686
HTI;BUN;249800;168415;734188177
HTI;BUN;625000;444962;1864662878
HTI;BUN;168000;65016;269259213
HTI;BUN;91159;149678;628633826
HTI;BUN;675000;488002;2066140826
HTI;BUN;14216;26258;110648317
HTI;BUN;180873;306951;1292268333
HTI;BUN;69745;114566;484841779
HTI;BUN;175000;135012;572297736
HTI;BUN;105509;179055;757753442
HTI;BUN;11761;30888;130717089
HTI;BUN;84000;32508;134629606
HTI;BUN;800000;562976;2382497543
HND;BUN;98800;19934;84360598
HND;BUN;85074;30393;128623195
HND;BUN;96670;21751;91070608
HND;BUN;22440;5049;21140213
HND;BUN;20996;8438;35671731
HND;BUN;17472;10883;46007531
HND;BUN;302762;287349;1205756993
HND;BUN;2466;12138;51129556
HND;BUN;2740;17214;72511953
HND;BUN;4094;21649;91194475
HND;BUN;5022;26027;109639959
HND;BUN;245300;30909;130204710
HND;BUN;48916;45599;188846723
HND;BUN;15381;67510;284987348
HND;BUN;6286;272654;1191518697
HND;BUN;48400;21419;90405713
HND;BUN;26803;43138;185608510
HND;BUN;13302;27448;115062357
HKG;BUN;19370;256652;1125847256
HKG;BUN;27600;21528;87421548
HKG;BUN;1102;169488;715473260
HKG;BUN;288000;334560;1400806066
HKG;BUN;146880;348839;1460592381
HUN;BUN;17161;42474;179748567
IND;BUN;220320;59131;249089422
IND;BUN;27844;164842;695976789
IND;BUN;25798;46560;204243898
IND;BUN;78676;422395;1787655126
IND;BUN;25910;131761;556214146
IND;BUN;177334;915132;4014372237
IND;BUN;25492;35865;152502909
IND;BUN;22786;40464;170512649
IND;BUN;21119;36705;155587032
IND;BUN;22100;39214;166620286
IND;BUN;21570;28251;119751328
IND;BUN;299112;51826;219684378
IDN;BUN;8351;46496;197706792
IDN;BUN;8143;39064;166102878
IRQ;BUN;23508;45720;200558095
IRL;BUN;19247;95599;402711209
ISR;BUN;57953;221094;940056900
ISR;BUN;38381;149178;627183386
ISR;BUN;19962;75166;319380546
ISR;BUN;38492;158390;673112374
ISR;BUN;57653;230686;1011941619
ISR;BUN;38623;145859;601029471
ISR;BUN;49950;40709;171487716
ITA;BUN;19957;78756;330895781
ITA;BUN;80838;331411;1417312830
ITA;BUN;39786;164021;675866647
ITA;BUN;19280;90893;376427204
ITA;BUN;21023;90377;375512051
ITA;BUN;19950;74329;315877502
ITA;BUN;62923;241373;1010630662
ITA;BUN;61846;248890;1049326464
ITA;BUN;63088;239363;1011881556
ITA;BUN;20993;105521;444507465
ITA;BUN;19241;70288;297133943
ITA;BUN;24975;22061;93805357
JAM;BUN;980500;696577;2852434381
JAM;BUN;742000;527139;2154875196
JAM;BUN;15913;62621;264925071
JAM;BUN;3989;16225;68642536
JAM;BUN;58000;43862;184710832
JAM;BUN;5272;203394;860756375
JAM;BUN;9366;22083;93454170
JAM;BUN;2474;13440;57106985
JAM;BUN;2860;75787;322017646
JPN;BUN;87125;321534;1303420492
JPN;BUN;94292;370718;1560503481
JPN;BUN;121080;1037924;4373075653
JPN;BUN;41760;471470;2003277730
JPN;BUN;153612;562164;2316464263
JPN;BUN;258490;45432;189870967
JPN;BUN;65240;11384;46230032
JPN;BUN;36720;166433;701721013
JPN;BUN;105033;459639;1936906685
JPN;BUN;36430;6442;27146816
JPN;BUN;157420;27494;112584001
JPN;BUN;216104;924324;3887053187
JPN;BUN;124112;502622;2100410013
JPN;BUN;23850;155025;680041966
JPN;BUN;69550;364978;1536869507
JPN;BUN;2765;91266;385817187
JPN;BUN;78699;292347;1187172199
JPN;BUN;3507;58614;242746524
JPN;BUN;25156;50021;219424681
JPN;BUN;709120;131048;553991005
JPN;BUN;34934;133583;541515003
JPN;BUN;50455;282532;1192678013
JPN;BUN;124620;22468;94983112
JPN;BUN;576540;79652;337905490
JPN;BUN;157575;590911;2486375965
JPN;BUN;204689;857517;3711754582
JPN;BUN;136977;509391;2151982798
JPN;BUN;131073;541939;2281068872
JPN;BUN;104933;386333;1568833976
JPN;BUN;161498;629855;2651008930
JPN;BUN;25880;102570;416518074
JPN;BUN;153708;571197;2406167531
JPN;BUN;12524;124656;530049084
JPN;BUN;20568;153869;654265729
JPN;BUN;2104;74216;313738497
JPN;BUN;18953;79551;338256778
JOR;BUN;38466;154341;653166482
LVA;BUN;7810;36752;161216423
LVA;BUN;12170;66659;292410544
LVA;BUN;450000;312750;1320458648
LBN;BUN;38523;173338;737047841
LBN;BUN;39125;152743;646855051
LBR;BUN;13978;23995;101546120
LBR;BUN;5224;13412;56760874
LBY;BUN;19257;86079;377598385
LTU;BUN;19804;44625;195754702
MAC;BUN;19277;78898;319832259
MYS;BUN;21836;3863;16307652
MYS;BUN;21230;4034;17151655
MYS;BUN;29329;112902;479004539
MYS;BUN;19214;75127;317590029
MYS;BUN;19212;75119;319412408
MYS;BUN;19952;76616;325540024
MYS;BUN;173225;683595;2775964465
MYS;BUN;19057;91715;385341307
MYS;BUN;50434;358299;1454990435
MYS;BUN;80570;129309;525103288
MYS;BUN;75412;390049;1711012829
MYS;BUN;132256;206185;897492034
MYS;BUN;56262;90639;383167290
MYS;BUN;24788;39438;166720652
MYS;BUN;25206;39284;172323577
MYS;BUN;25524;184330;808592994
MYS;BUN;16107;13008;55311825
MYS;BUN;53110;227519;967430372
MYS;BUN;24110;34456;142696574
MLI;BUN;22724;40890;171206839
MEX;BUN;22119;49205;209223238
MEX;BUN;233100;36732;155041470
MEX;BUN;37800;91372;388414935
MEX;BUN;616800;105445;447154202
MEX;BUN;491780;137026;579890006
MEX;BUN;16831;41905;172675858
MEX;BUN;10925;22022;93197586
MEX;BUN;18163;38937;163029902
MEX;BUN;18480;49981;211024491
MEX;BUN;42400;12508;51540715
MEX;BUN;291840;47435;195462434
MEX;BUN;373232;65502;269909758
MEX;BUN;4836;77998;321398718
MEX;BUN;4667;55912;230392806
MEX;BUN;18498;96490;406606302
MEX;BUN;941;11850;49937314
MEX;BUN;108000;22720;96537280
MEX;BUN;3489;20858;88415290
MEX;BUN;23862;177027;750392510
MEX;BUN;10498;31348;132097930
MEX;BUN;3887;7837;33022944
MEX;BUN;4521;56140;236572234
MEX;BUN;774;7989;33666123
MEX;BUN;15875;21552;91357815
MEX;BUN;5900;4130;17506450
MEX;BUN;37900;89338;378688262
MEX;BUN;47531;317503;1390839193
MEX;BUN;72459;127325;533111048
MEX;BUN;42466;252362;1055234758
MEX;BUN;15608;30996;135969966
MEX;BUN;51854;104860;450366241
MEX;BUN;74753;56999;250036988
MEX;BUN;3380;31390;137699451
MEX;BUN;2223;13684;57774488
MEX;BUN;1728000;50730;214185444
MEX;BUN;22052;43796;192117810
MEX;BUN;5844;11606;47822597
MEX;BUN;16342;32190;132643747
MEX;BUN;3554;24357;101984468
MEX;BUN;7595;31500;131889936
MEX;BUN;57764;225225;950920431
MEX;BUN;100330;140565;592130526
MEX;BUN;1367;48952;207502050
MEX;BUN;1718;10709;45391980
MEX;BUN;28272;50013;211789248
MEX;BUN;731;12428;51211271
MEX;BUN;59839;277604;1178053958
MEX;BUN;19142;80814;335776781
MEX;BUN;23032;37488;159286597
MEX;BUN;2203;17740;75378110
MEX;BUN;16111;79974;339807911
MEX;BUN;8136;30000;123616622
MEX;BUN;50762;119379;491914176
MEX;BUN;29916;12563;52602453
MEX;BUN;38952;24394;102136624
MEX;BUN;55824;25039;104838041
MEX;BUN;1491;20758;87990684
MEX;BUN;36296;237543;1006908594
MEX;BUN;86433;495014;2098290645
MEX;BUN;16191;15220;64513347
MEX;BUN;46186;56024;237475722
MEX;BUN;8156;8136;33804467
MEX;BUN;2412;2270;9429927
MEX;BUN;3344800;53517;216944263
MEX;BUN;177144;47238;199810349
MEX;BUN;9776;20093;85374307
MEX;BUN;18646;256512;1103444404
MEX;BUN;2561;61158;268278475
MEX;BUN;60381;189308;798611407
MEX;BUN;102132;191635;810286218
MEX;BUN;706;149367;633142612
MEX;BUN;91848;612289;2578297191
MEX;BUN;23590;185798;784207779
MEX;BUN;75200;247345;1057862985
MEX;BUN;24957;68187;287335906
MEX;BUN;30135;76700;323172827
MEX;BUN;47820;119451;507630749
MEX;BUN;406000;4430;18346535
MEX;BUN;399148;375199;1645870972
MEX;BUN;46196;54326;238311841
MEX;BUN;54211;42935;188341730
MEX;BUN;27900;10602;44852927
MEX;BUN;525910;290832;1245982639
MEX;BUN;1187;3399;14076721
MEX;BUN;7873;73854;323971466
MEX;BUN;5659;37463;164335294
MEX;BUN;391692;103054;438413418
MEX;BUN;272940;103077;438046338
MEX;BUN;4982;91573;377339225
MEX;BUN;8184;31712;134162670
MEX;BUN;41235;75884;321037174
MEX;BUN;47535;306746;1263983414
MEX;BUN;26924;190882;786550703
MEX;BUN;2051;63082;259936415
MEX;BUN;16134;62265;256569580
MOZ;BUN;19068;37449;158086834
MOZ;BUN;3917;8721;36814742
MOZ;BUN;299662;588539;2519459956
MOZ;BUN;5942;11671;51195612
MOZ;BUN;117540;230850;951245127
NIC;BUN;13689;102003;429689533
NIC;BUN;501;15640;65884342
NIC;BUN;70130;207250;876794261
NIC;BUN;4006;415;1754984
NIC;BUN;3290;69;293604
NIC;BUN;2073;37318;157879596
NIC;BUN;412896;37033;156054434
NIC;BUN;6312;32672;138115933
NIC;BUN;7744;55044;230469778
NIC;BUN;22141;51519;217100363
NIC;BUN;4713;16127;67960338
NIC;BUN;6833;16321;68776626
NIC;BUN;429;66087;267902661
NIC;BUN;36088;71419;301536095
NIC;BUN;18570;74871;318180887
NIC;BUN;4108;7405;31304203
NIC;BUN;3788;8335;35235634
NIC;BUN;5947;49946;211141010
NIC;BUN;9032;15595;65996303
NIC;BUN;8782;17484;73991721
NIC;BUN;49000;35318;151949211
NGA;BUN;21317;40798;170819959
NGA;BUN;66643;119090;501667468
NGA;BUN;45965;79515;327651099
NOR;BUN;41951;194820;820679334
NOR;BUN;62981;292483;1239792116
NOR;BUN;20809;107303;449278064
NOR;BUN;105267;395682;1673976776
NOR;BUN;42146;158420;673127430
NOR;BUN;105298;391156;1588417410
NOR;BUN;18106;139647;590793475
NOR;BUN;41857;179365;761132089
NCL;BUN;8908;18812;82521848
NZL;BUN;38510;148071;625953357
NZL;BUN;19298;129806;537582918
NZL;BUN;17638;106238;450325929
NZL;BUN;19384;109221;460255745
OMN;BUN;10679;62740;275217820
OMN;BUN;19258;84016;354723493
NLD;BUN;20971;73848;311792353
NLD;BUN;24658;50302;213223989
NLD;BUN;95727;648169;2632105054
NLD;BUN;62914;276707;1172918534
NLD;BUN;115237;507092;2149487730
NLD;BUN;191472;829894;3370059873
NLD;BUN;126277;489271;2065745816
NLD;BUN;18878;99832;413445873
NLD;BUN;21021;87472;360439738
NLD;BUN;57643;227476;997858774
NLD;BUN;20994;81921;337567330
NLD;BUN;40270;172402;731783598
NLD;BUN;176404;638651;2687341914
NLD;BUN;95871;440571;1932636543
NLD;BUN;95815;294275;1195001723
NLD;BUN;20988;83286;353037963
NLD;BUN;9466;19898;83315218
NLD;BUN;23881;22495;95351405
NLD;BUN;24896;19717;83838969
NLD;BUN;475000;498750;2160620699
NLD;BUN;22795;25301;106616433
NLD;BUN;2312;39641;173892072
NLD;BUN;38535;173646;756994203
NLD;BUN;185000;194250;819501848
NLD;BUN;13724;12008;52677207
PAK;BUN;3584;22336;92502028
PSE;BUN;19008;42900;182414661
PAN;BUN;1984;9295;39292280
PAN;BUN;3099;7272;30740650
PAN;BUN;6113;12386;52359734
PAN;BUN;7342;6481;27471012
PAN;BUN;136000;45424;198021386
PAN;BUN;2369;7769;32278898
PAN;BUN;6049;16867;71305120
PAN;BUN;39600;9734;42699748
PAN;BUN;45360;23587;99820323
PAN;BUN;461;3205;13620746
PAN;BUN;48519;133982;562662602
PAN;BUN;18988;70127;294753195
PAN;BUN;6815;23122;97436679
PAN;BUN;1701;5635;23736806
PAN;BUN;7285;26010;109565946
PAN;BUN;21883;82312;358829494
PAN;BUN;7644;26538;111115123
PAN;BUN;11470;28870;120880235
PAN;BUN;17628;15908;67591562
PAN;BUN;6032;25229;105633405
PAN;BUN;2794;10457;44144553
PAN;BUN;2541;18443;80773825
PAN;BUN;443657;388851;1638349632
PAN;BUN;1045;4360;18430363
PAN;BUN;7892;12690;53475954
PAN;BUN;17694;43614;182859485
PAN;BUN;28409;40719;171823613
PAN;BUN;38998;23997;100764972
PAN;BUN;40198;40048;167596762
PAN;BUN;27729;86177;363711534
PAN;BUN;213070;42475;175023334
PAN;BUN;13950;165992;696928864
PAN;BUN;144530;236253;999815524
PAN;BUN;745;20473;86244324
PAN;BUN;5805;46440;192328009
PAN;BUN;24054;37942;160570887
PAN;BUN;23999;21999;91106904
PAN;BUN;27210;38232;161796635
PAN;BUN;114579;139914;579061270
PAN;BUN;1904;24081;101474631
PAN;BUN;26624;35357;145694039
PAN;BUN;78600;79386;335119266
PAN;BUN;5390;89923;394462812
PAN;BUN;82951;210641;912391960
PAN;BUN;1679;49792;211152447
PAN;BUN;4778;18078;76203549
PAN;BUN;5255;27158;114706667
PAN;BUN;7225;43517;184455903
PAN;BUN;3676;115306;488190955
PAN;BUN;1477;32604;139310308
PAN;BUN;4886;14297;60779065
PAN;BUN;42874;68010;297422642
PAN;BUN;4408;45675;200360696
PAN;BUN;5665;43146;183308267
PAN;BUN;4494;28165;123548831
PAN;BUN;321943;82790;354669648
PAN;BUN;131188;100083;437025000
PAN;BUN;13413;214515;941002659
PAN;BUN;67572;67159;276738367
PAN;BUN;15938;14839;61145880
PAN;BUN;7578;260879;1074983967
PRY;BUN;2002;12201;51396712
PRY;BUN;916;2208;9098782
PRY;BUN;1677;8638;35594616
PRY;BUN;715;7624;32031666
PRY;BUN;3621;12031;50549910
PRY;BUN;1246;3875;16282189
PER;BUN;23923;51617;226427458
PER;BUN;9341;26380;111376919
PER;BUN;1597;8593;36279913
PER;BUN;96969;102521;424476845
PER;BUN;40950;32887;135516437
PER;BUN;26573;20862;88519076
PER;BUN;25525;65591;270275586
PER;BUN;129201;560317;2349921084
PER;BUN;14090;18880;79052424
PER;BUN;47425;105626;463347104
PER;BUN;11895;42662;175795539
PER;BUN;38760;80540;329218922
PER;BUN;182000;38455;160359456
PER;BUN;18200;63091;265772522
PER;BUN;4020;25536;106101213
PER;BUN;34038;148458;611411088
PER;BUN;1243;5183;21997849
PER;BUN;216086;255903;1059803906
PER;BUN;20054;22579;93511377
PER;BUN;5242;9892;40871307
PER;BUN;26372;54202;224473250
PER;BUN;11216;29929;124294336
PER;BUN;16755;49038;203087444
PER;BUN;17598;34114;138290293
PER;BUN;15313;35513;143962192
PER;BUN;36989;79253;321272560
PER;BUN;824;22333;90531001
PER;BUN;4530;77922;315877087
PER;BUN;517;4401;18324333
PER;BUN;18246;74974;316942647
PER;BUN;9020;9990;40713689
PER;BUN;53580;230512;977506525
PER;BUN;26712;10240;44917644
PER;BUN;54610;64622;272841884
PER;BUN;49623;105372;447726860
PER;BUN;2124;32232;136404011
PER;BUN;10933;68005;275674246
PER;BUN;8940;32686;143383246
PER;BUN;492567;553574;2348200945
PER;BUN;44680;89966;377545941
PER;BUN;11529;31125;128901015
PER;BUN;8710;24961;109495640
PER;BUN;4175;31775;134469408
PER;BUN;22078;60722;250214183
PER;BUN;52662;119667;495826950
PER;BUN;4329;12459;52077625
PER;BUN;8785;38526;162291575
PER;BUN;11249;45036;185575459
PER;BUN;18835;82449;350326268
PER;BUN;3278;18387;77812767
PER;BUN;1486;5469;23237993
PER;BUN;8455;6602;28960729
PER;BUN;3684;6947;29516103
PER;BUN;117000;3711;15291621
PER;BUN;2938;17457;73564033
PER;BUN;1502;7534;31746491
PER;BUN;2727;15741;66332270
PER;BUN;13451;63554;267813217
PER;BUN;7091;15573;65881597
PER;BUN;267442;14543;62387038
PER;BUN;61145;259890;1098656598
PER;BUN;4818;10077;42449868
PER;BUN;54463;60137;249865668
PER;BUN;12375;63519;269937117
PER;BUN;790;9711;40921273
PER;BUN;763;7125;31059199
PER;BUN;3253;15567;67000964
PER;BUN;538;4482;18945217
PER;BUN;2305;5418;22905479
PER;BUN;611;666;2817133
PER;BUN;7255;61860;256190102
PER;BUN;1281;6927;28686485
PER;BUN;50720;139986;593033734
PER;BUN;11976;48455;205918338
PER;BUN;24192;63294;267188828
PER;BUN;204889;256042;1092365814
PER;BUN;96310;83435;354648783
PER;BUN;21875;54438;231398222
PER;BUN;7573;294766;1252460734
PER;BUN;68688;334215;1410997338
PER;BUN;18671;40285;170302266
PER;BUN;53424;20479;86808257
PER;BUN;3205;22344;90577781
PER;BUN;20330;30679;124364979
PER;BUN;15754;26430;112031788
PER;BUN;190706;225048;950080125
PER;BUN;16773;63835;270587838
PER;BUN;6504;33063;145034736
PER;BUN;3701;5873;24973162
PER;BUN;11510;47815;209747972
PER;BUN;48492;62140;262318357
PER;BUN;3619;7241;30565903
PER;BUN;2370;13621;57737673
PER;BUN;37818;71050;301170123
PER;BUN;24274;46887;190401598
PER;BUN;26100;89436;379105789
PER;BUN;14130;47665;202045633
PER;BUN;87192;67076;283555059
PER;BUN;47325;95144;403300085
PER;BUN;11722;34762;147348911
PER;BUN;11286;20385;86617905
PER;BUN;4914;8476;35857254
PER;BUN;7080;17527;74150367
PER;BUN;1739;10619;44926032
PER;BUN;6070;71022;311547875
PER;BUN;16828;31212;136916695
PER;BUN;49116;97440;427435624
PER;BUN;598240;75097;329426059
PER;BUN;52171;237385;1008648228
PER;BUN;10123;55327;233065830
PER;BUN;5647;22452;94578081
PER;BUN;13050;44718;196162662
PER;BUN;109677;122619;537887292
PER;BUN;19197;39633;173855311
PER;BUN;6530;100660;441562073
PER;BUN;3606;31879;139841194
PER;BUN;16500;2295;10067385
PER;BUN;1059;11800;51762895
PER;BUN;1709;22125;93603812
PER;BUN;771;3326;14059031
PER;BUN;211740;26122;107640649
PER;BUN;21975;32419;137771348
PER;BUN;1929;8287;36353567
PER;BUN;12221;52474;230185772
PER;BUN;2609340;20750;86295729
PER;BUN;258060;18580;78269598
PER;BUN;284460;17868;75440346
PER;BUN;23159;119328;502604502
PER;BUN;226520;16455;67804843
PER;BUN;2736;2735;11570253
PER;BUN;3398;7311;31064481
PER;BUN;3102;6724;28568789
PER;BUN;4790;33137;140799750
PER;BUN;26449;95738;399301392
PER;BUN;25928;18877;79037015
PER;BUN;82030;80677;334010057
PER;BUN;4788;15294;62104304
PER;BUN;135286;157162;648381110
PER;BUN;19150;39862;168641887
PER;BUN;2322;3397;14433980
PER;BUN;91917;297034;1241075489
PER;BUN;10532;28596;118242193
PER;BUN;3940;3725;15428690
PER;BUN;21450;35026;145058928
PER;BUN;4488;273000;1147019371
PER;BUN;29489;106172;447248834
PER;BUN;5292;24193;106125588
PER;BUN;22566;66139;288326357
PER;BUN;9487;331610;1413150001
PER;BUN;5847;7056;30950211
PER;BUN;355000;22915;94422647
PER;BUN;8884;67608;284798405
PER;BUN;620000;24095;99284691
PER;BUN;7109;45291;191609404
PER;BUN;1746;487;2059461
PER;BUN;1995;12145;51379912
PER;BUN;9104;2535;10724596
PER;BUN;71916;56553;239252672
PER;BUN;1121;9682;41139413
PER;BUN;70182;89938;394528304
PER;BUN;5335;18676;79369454
PER;BUN;3165;25739;104520404
PER;BUN;2798;59256;240628542
PER;BUN;30074;110429;469290971
PER;BUN;308400;8497;35960573
PER;BUN;26040;95872;404713102
PER;BUN;7384;85064;358456301
PER;BUN;506402;49115;212480512
PER;BUN;7656;55932;234999976
PER;BUN;545325;123609;523108268
PER;BUN;25309;116063;486250030
PER;BUN;9324;93091;408359092
PER;BUN;30804;99204;402148437
PER;BUN;330600;10654;46736485
PER;BUN;3740;3916;16597514
PER;BUN;15405;28828;122198034
PER;BUN;4615;15903;67301781
PER;BUN;12501;56939;240962913
PER;BUN;2003;33966;144322086
PER;BUN;583340;36408;153193321
PER;BUN;2041700;68489;286743007
PER;BUN;4137020;86727;363504226
PER;BUN;718360;13550;57099673
PER;BUN;47025;191802;811699633
PER;BUN;2853;6083;25864443
PER;BUN;2829;20084;85397487
PER;BUN;24200;64444;271469929
PER;BUN;9250;52545;229065588
PER;BUN;20890;68897;300348536
PER;BUN;2221;81104;328774975
PER;BUN;30582;114912;488614593
PER;BUN;8316;61103;247696492
PER;BUN;99476;96469;409898863
PER;BUN;5300;2995;12620840
PER;BUN;27319;101749;412466999
PER;BUN;1032;1484;6310654
PER;BUN;2742;3271;13907991
PER;BUN;904;1390;5912276
PER;BUN;4629;6459;27377715
PER;BUN;518144;42654;180087380
PER;BUN;6170;14258;60272097
PER;BUN;5636;198143;829144990
PER;BUN;817105;76351;324650516
PER;BUN;3640;25003;105564367
PER;BUN;1851;2757;11639880
PER;BUN;15228;28404;120707190
PER;BUN;14967;57216;241106929
PER;BUN;15394;63965;280592751
PER;BUN;135012;85558;362668079
PER;BUN;27360;73659;312228435
PER;BUN;7016;63567;267870063
PER;BUN;4047;23129;98042419
PER;BUN;1241;761;3235189
PER;BUN;70528;67927;288118214
PER;BUN;1567;7500;31604775
PER;BUN;6816;4931;20949949
PER;BUN;1136;9951;42066504
PER;BUN;5210;1933;8193316
PER;BUN;9680;9428;41357694
PER;BUN;62120;111790;490385467
PER;BUN;59234;274470;1161658040
PER;BUN;15204;39516;173342950
PER;BUN;4524;24509;107514536
PER;BUN;861;2408;10561674
PER;BUN;59159;56695;248701338
PER;BUN;156136;161992;710603695
PER;BUN;26088;2796;12265101
PER;BUN;5208;7679;33686917
PER;BUN;4063;27716;121579572
PER;BUN;852;3717;15793533
PER;BUN;2912;19374;84985396
PER;BUN;62830;163916;674985502
PER;BUN;25322;94611;388144947
PER;BUN;1606;7386;30249746
PER;BUN;5793;5793;23763909
PER;BUN;49329;94519;401609659
PER;BUN;83593;252952;1071958489
PER;BUN;109356;402391;1667790504
PER;BUN;23120;41001;173723213
PER;BUN;2797;2797;11883657
PER;BUN;63060;110462;466810676
PER;BUN;13620;7232;30597464
PER;BUN;13920;26480;112028245
PER;BUN;40560;13409;56727403
PER;BUN;13064;49383;216624852
PER;BUN;12911;42132;179018868
PER;BUN;2304;8400;35691600
PER;BUN;24420;41418;176113064
PER;BUN;6060;10896;46330773
PER;BUN;26460;9536;40549631
PER;BUN;20924;232069;986061776
PER;BUN;19597;73264;321384170
PER;BUN;1258;5787;25386742
PER;BUN;3142;6846;30031996
PER;BUN;13290;62202;272858236
PER;BUN;57000;107627;472123758
PER;BUN;45240;63512;278607305
PER;BUN;2028;9813;43047874
PER;BUN;1692;8123;35634067
PER;BUN;72242;114862;475691525
PER;BUN;218966;337833;1424819338
PER;BUN;6198;30317;130119596
PER;BUN;19324;159315;698860212
PER;BUN;14430;39918;169208110
PER;BUN;17206;57265;242738974
PER;BUN;33051;107140;469985392
PER;BUN;81900;92292;402338050
PER;BUN;703;7394;31280453
PER;BUN;7429;78183;330761866
PER;BUN;971;10218;43226554
PER;BUN;297000;19039;80547049
PER;BUN;20598;7231;30591287
PER;BUN;172855;27495;116319860
PER;BUN;36103;65696;266780247
